Date,Unit,0:15,0:30,0:45,1:00,1:15,1:30,1:45,2:00,2:15,2:30,2:45,3:00,3:15,3:30,3:45,4:00,4:15,4:30,4:45,5:00,5:15,5:30,5:45,6:00,6:15,6:30,6:45,7:00,7:15,7:30,7:45,8:00,8:15,8:30,8:45,9:00,9:15,9:30,9:45,10:00,10:15,10:30,10:45,11:00,11:15,11:30,11:45,12:00,12:15,12:30,12:45,13:00,13:15,13:30,13:45,14:00,14:15,14:30,14:45,15:00,15:15,15:30,15:45,16:00,16:15,16:30,16:45,17:00,17:15,17:30,17:45,18:00,18:15,18:30,18:45,19:00,19:15,19:30,19:45,20:00,20:15,20:30,20:45,21:00,21:15,21:30,21:45,22:00,22:15,22:30,22:45,23:00,23:15,23:30,23:45,24:00:00
7/27/2011,KWh,58.32,61.8,59.64,61.92,63.48,63.72,62.88,61.08,61.44,59.16,61.8,54.72,60.84,60.72,59.28,60.24,58.2,60.6,63,63.24,59.4,60,55.68,56.76,63.96,64.8,68.16,63.96,66,68.64,68.28,76.8,77.88,76.92,81.6,75.48,83.88,80.76,84.6,84,83.16,85.8,84.48,85.2,81.48,82.8,82.68,80.88,76.8,78.84,81.12,76.32,78.48,78.24,75.72,70.56,72.36,72.48,68.52,73.2,71.16,69.84,71.64,68.52,69.24,69.36,63,60.96,61.56,61.68,62.28,60.12,68.64,72.48,71.76,67.92,65.28,65.76,68.76,67.32,68.88,67.08,66.12,65.16,64.32,62.52,64.56,63.12,68.04,62.4,63.36,60.96,65.16,63.84,61.44,63.48
7/28/2011,KWh,62.88,60.48,64.68,59.28,65.76,61.68,66,63.48,61.92,69,61.92,62.76,63.72,64.08,61.92,60.36,62.04,57,62.28,59.76,60.84,61.08,54.6,62.16,65.4,67.32,67.32,61.68,67.32,68.64,70.44,75.36,82.56,77.16,82.68,81.96,81.48,79.08,85.32,78.48,83.4,86.52,84.72,84.6,80.88,79.92,82.92,76.2,85.56,86.76,79.44,82.32,79.44,80.4,81.48,73.08,74.4,72.36,72.12,75.12,75.72,75.48,76.56,69.36,72.72,67.68,62.52,64.44,60.96,64.2,62.64,65.28,77.52,68.52,76.2,72.12,72,71.04,68.88,71.4,64.68,69,66.48,66.6,65.88,62.16,65.64,63.24,59.52,57.36,58.92,61.92,55.92,51.36,45,46.44
7/29/2011,KWh,48.36,45.12,46.56,45.24,44.16,44.16,48.36,46.68,44.04,49.44,47.88,46.08,42.48,45.6,47.76,45.72,43.2,47.4,43.56,45.6,44.28,47.76,46.32,50.76,58.2,63.96,89.76,93.84,82.32,84.84,82.56,84.84,81.48,83.88,88.2,81.6,86.76,91.92,90.12,90,88.8,89.88,91.44,93.12,90.12,95.4,93.48,102,94.92,105.96,98.28,103.44,103.32,101.16,99.96,100.92,96.72,100.8,97.44,95.76,95.28,90.96,93.12,92.52,91.56,89.52,89.88,86.88,81.72,81.24,83.88,81,78.6,79.56,76.8,78.72,74.76,75.96,72.12,74.4,79.2,76.08,73.92,74.76,74.28,73.2,73.32,72.6,71.88,67.92,68.4,72.24,68.16,69.36,66.48,67.8
7/30/2011,KWh,65.52,65.4,70.44,63.6,60.36,68.88,59.88,63.48,63.12,64.44,61.92,62.76,64.8,61.8,69,61.32,66,65.16,62.28,61.44,66.48,64.68,59.88,70.44,68.64,59.76,58.68,61.8,63.84,60.24,64.68,62.52,67.68,65.64,60.96,62.76,66.48,65.28,68.64,69.24,68.52,68.16,59.52,66.84,65.64,73.08,64.92,72.72,68.04,70.08,71.52,65.76,71.28,73.56,72.96,73.32,73.68,76.2,73.92,73.44,74.28,76.2,73.8,73.08,71.76,69.84,72.12,73.56,70.8,74.04,71.16,72.6,73.68,70.56,70.08,66.6,63,67.08,65.16,67.92,70.32,70.68,68.88,67.56,66.36,67.56,68.16,69.96,67.8,66.72,67.08,63.6,67.2,65.28,66,66.12
7/31/2011,KWh,61.08,71.28,62.88,64.32,64.92,64.2,66.84,65.52,64.32,66.24,62.16,67.68,61.2,65.04,62.4,66.12,65.88,64.92,66.24,64.08,67.92,65.88,67.44,67.68,61.68,70.68,60.48,63.72,64.92,64.08,62.04,65.04,64.44,64.44,64.68,67.08,69.12,67.08,61.56,64.2,62.64,68.04,61.68,70.8,69.6,67.32,66.12,70.44,74.4,74.88,76.08,72.96,72.12,76.2,73.56,81,74.52,73.92,69.6,73.68,69.12,74.88,79.44,79.44,78.36,82.56,78.84,77.64,79.92,78.84,82.68,79.92,79.8,76.08,76.32,75.48,72.72,73.44,74.4,76.32,79.44,75.24,78.12,75,74.76,75.36,75.24,72.24,75,73.2,70.92,73.56,74.88,73.08,75.36,73.68
8/1/2011,KWh,77.4,73.8,75.24,78.12,77.28,76.68,75.12,76.92,72.36,77.88,71.88,76.8,74.52,76.32,73.56,76.32,79.92,76.08,79.56,76.32,75.36,77.04,79.2,83.4,89.88,91.44,89.64,85.8,89.28,91.92,95.28,100.2,105.6,109.32,111.36,109.08,111.48,114.48,113.04,118.32,118.08,119.16,118.56,118.56,119.16,119.04,117.6,118.2,115.56,117.36,118.44,119.88,119.04,118.32,112.44,113.16,115.8,113.52,110.4,113.64,106.32,111.36,103.44,102.72,97.32,101.28,97.32,91.68,92.64,91.32,93,95.4,93.36,96.48,96.84,96.12,97.44,86.88,91.56,90,91.32,87.24,85.44,83.88,77.16,76.56,78.84,78.84,81.36,70.68,72.48,78.72,75.96,72.48,71.28,71.76
8/2/2011,KWh,77.76,73.92,65.16,69.84,71.88,71.76,73.32,71.64,73.44,79.44,76.92,72.72,71.76,71.16,70.8,66.24,71.04,71.64,69.84,71.04,69.36,65.16,65.64,62.28,64.8,64.44,69.12,68.28,67.2,74.64,85.92,90.48,94.68,97.32,96.72,102.36,104.4,106.32,109.44,108.12,112.44,114.48,115.92,118.32,116.04,116.64,116.28,118.44,118.32,117,117,119.28,118.2,117.12,118.68,116.28,116.04,114.48,118.8,112.32,112.44,112.8,115.8,116.16,114,113.76,106.2,102.6,100.8,99.36,100.2,101.76,97.08,95.4,91.32,93,92.04,85.92,86.4,83.16,85.08,85.8,81.6,78.48,77.76,75.48,77.64,76.8,75.6,76.68,74.4,77.04,78.12,73.56,70.68,72.96
8/3/2011,KWh,73.56,70.56,70.92,71.88,72.12,67.92,76.2,66.36,68.04,67.68,68.04,67.8,67.92,72.96,68.4,69.84,72.36,72.24,69.96,68.88,69.36,68.16,63.36,52.68,62.88,68.64,62.52,63.6,66.12,69.48,75.24,73.68,84.24,86.88,88.8,89.04,90.72,93.48,90.96,95.4,98.04,96,94.8,101.88,103.2,105.36,104.16,100.56,106.2,102,100.44,104.88,97.56,102.24,102.6,93.72,99.72,96.84,97.8,95.4,99.12,100.2,96.24,99.6,100.08,100.56,95.76,89.4,88.2,87.36,91.56,93.24,94.92,92.28,89.4,85.44,84.72,84.36,75.48,79.92,84,77.64,71.04,75.96,72.6,69.6,72.6,70.32,70.8,67.8,67.92,68.76,68.88,68.88,69.72,67.2
8/4/2011,KWh,67.2,65.64,65.4,63.36,67.2,65.76,63.6,66.96,67.56,67.44,67.2,67.56,66.84,67.56,67.08,66,67.56,64.92,66.48,64.56,65.4,63.84,64.44,57.12,66.72,71.76,69.72,69.96,69.96,76.08,74.76,85.56,89.4,94.2,96.84,100.08,103.32,103.08,103.8,106.08,104.64,109.08,110.64,108.72,107.04,105,105,110.28,106.92,106.92,97.8,107.52,110.64,109.08,97.08,86.76,105.96,109.44,99.72,108.84,99.48,105.72,101.28,103.2,101.64,93.48,99,84.84,91.44,84.6,86.04,87.48,85.44,88.44,87.72,86.16,86.28,83.76,79.92,83.04,82.92,81.12,83.76,78,71.52,73.92,73.8,70.8,67.68,68.4,65.88,65.16,66.72,63.24,68.4,62.16
8/5/2011,KWh,68.28,63.24,64.08,65.76,62.28,65.28,64.44,63.84,61.8,68.28,58.92,65.76,68.52,60.24,63.6,65.52,61.56,69.48,64.32,62.04,65.88,62.4,54.96,55.32,64.2,65.88,66.12,65.52,63.72,65.76,71.52,71.16,79.8,76.44,81.72,80.16,77.04,83.04,83.76,81.36,83.64,89.76,87.96,87.36,88.08,94.44,88.8,93,93.96,94.56,93.72,97.32,97.92,96.72,95.88,96.12,92.04,95.28,92.52,89.64,94.68,91.56,90.6,86.88,88.32,87.24,79.8,80.04,78.12,80.28,75.96,78.36,79.68,81.6,80.28,75.48,76.92,74.16,72.12,72.36,74.88,76.08,73.56,72.72,69.6,71.16,70.56,70.44,71.04,74.76,67.56,71.64,69.36,67.56,72,66.36
8/6/2011,KWh,69.84,66.24,65.4,66.84,64.8,67.2,64.92,66.84,63.96,67.2,66.12,67.8,63,63,68.28,66.12,64.44,69.12,66.6,64.56,67.92,65.88,65.28,65.16,63,62.76,64.56,62.4,60.96,64.92,63.36,71.28,67.08,72.12,70.2,66.96,70.32,69.48,70.44,68.04,69.84,69.96,67.44,69.84,65.52,66.12,72.36,65.28,68.28,66.24,68.88,64.32,64.68,69.24,68.52,62.64,69.12,63.84,68.64,64.92,63.72,67.08,68.4,64.8,65.76,62.88,65.16,67.56,63.6,67.8,64.44,64.56,67.08,63.96,65.16,63.72,62.04,65.88,66.12,65.16,64.08,67.8,67.32,64.92,66.72,65.04,63.6,63.24,66.96,59.52,60.48,67.2,59.88,65.4,64.2,62.04
8/7/2011,KWh,64.32,61.56,62.04,62.28,63.48,63.36,60.84,61.44,60.6,66.36,61.08,62.64,61.08,63.96,62.76,62.88,62.16,63.6,62.04,63.24,63.24,61.8,62.52,61.2,62.64,59.28,58.8,63.96,59.52,62.88,61.2,64.32,64.44,67.8,65.64,66.6,64.44,64.44,63.6,64.56,66.72,63.48,64.44,64.44,66.24,59.28,67.68,66.24,66.24,67.68,62.88,64.08,64.32,65.16,64.2,63.72,64.32,63.12,64.32,63,64.8,61.92,64.56,63.12,62.4,61.8,62.88,63.12,64.8,62.52,58.68,62.4,60.72,62.64,58.44,63,60.84,62.4,66.12,65.16,65.16,66.96,66.48,63.24,68.28,63.6,59.16,61.68,58.56,60.72,58.92,61.08,60.24,61.2,60.12,61.32
8/8/2011,KWh,58.2,63.12,56.76,60.72,63.48,53.88,61.92,60.72,57.24,63.24,61.8,60.24,60,62.16,62.76,64.32,65.04,60.12,63.96,65.16,56.64,61.32,52.68,55.56,66.72,66.72,66.12,61.44,64.68,67.08,70.68,76.32,81.12,81.72,77.16,80.16,81.72,79.08,85.2,80.04,81.6,84.24,79.8,79.68,81.36,78.6,81.84,73.56,73.56,77.52,75.84,76.2,78.12,79.32,76.44,76.08,76.68,73.32,74.64,76.92,75.48,76.92,75.72,77.04,74.88,73.68,70.08,64.92,63.24,63.36,65.04,63.84,73.56,76.68,72.72,73.32,71.52,67.2,72.48,70.44,71.64,74.16,69.24,68.52,68.04,65.64,67.32,66.72,66,69.84,67.56,65.64,66,65.76,66.36,64.68
8/9/2011,KWh,65.52,66,65.16,65.64,62.4,60.84,60.12,64.44,63.24,60.72,59.28,61.2,59.76,60.12,55.08,63.36,61.56,58.08,64.68,63,57.96,59.04,54.24,54.48,62.64,64.2,65.64,61.92,64.44,66,68.16,75.48,84.72,83.04,86.16,81.48,85.8,82.68,88.68,83.52,87,80.04,80.64,80.04,83.76,81.36,83.4,84.36,81.6,84.84,83.64,82.08,78.6,78.48,81.24,79.32,73.8,79.92,75.96,76.2,80.64,75.96,75,77.76,74.28,72.36,67.8,65.16,64.32,62.76,70.32,67.08,73.44,76.8,70.92,71.16,70.68,68.88,69.24,68.52,66,68.4,67.08,65.52,65.64,65.4,65.76,65.04,62.64,63.6,62.76,61.92,61.56,60.96,63.84,63.48
8/10/2011,KWh,60,56.16,63.84,56.76,61.8,61.32,61.2,60.96,64.32,62.52,61.56,62.16,63.6,60.36,62.88,56.52,63.84,60.96,59.88,59.04,59.4,57.6,53.64,54.12,63,63.6,64.2,60.48,59.76,62.4,66.96,74.64,77.64,82.92,76.2,76.92,79.56,80.52,79.2,80.4,80.52,81,80.52,78.96,79.2,77.88,81.84,81.48,77.4,82.32,80.64,78.72,80.4,74.64,78.12,71.28,73.56,75.6,71.52,73.8,71.88,75.12,70.92,72.96,69.6,71.64,64.56,62.28,60.36,63.72,62.28,65.4,75.84,72.6,72,67.92,68.76,65.16,67.32,68.4,73.08,67.08,69.36,63.36,63.96,66,61.8,64.08,63.6,62.04,61.44,64.08,59.64,65.28,64.8,60
8/11/2011,KWh,63.12,62.52,63.12,65.64,63.72,63.6,63.6,65.88,61.2,65.28,64.32,68.88,58.68,62.52,61.2,62.4,61.32,60.6,60.96,60.48,60.72,59.52,55.44,58.32,62.16,67.68,68.4,61.68,64.08,67.68,76.08,77.4,77.88,81.36,77.52,80.52,83.52,80.04,82.92,83.76,82.08,85.44,90.12,89.28,81.24,88.08,87.24,91.56,90.84,90.96,88.44,93.48,92.4,88.68,89.52,85.2,85.2,90.72,87,83.52,86.76,86.88,85.8,86.88,84.36,84.6,79.2,76.32,71.76,77.16,73.44,73.2,75.84,80.04,71.88,69.6,75.6,72.36,73.08,75.12,70.08,78,68.52,67.68,69.84,68.4,69.24,67.56,64.8,66.6,67.92,63.96,67.92,66.48,66.72,67.92
8/12/2011,KWh,64.56,67.32,64.2,65.76,63.84,62.04,61.32,66.12,59.52,65.52,61.44,66.6,62.76,63.72,62.88,64.44,63.36,62.28,61.92,62.16,62.16,62.16,60,55.2,64.08,66.24,64.68,61.92,63.48,69.24,63.24,72.24,77.16,79.08,78.84,81.48,77.4,79.32,82.56,75,81.96,82.08,80.16,82.56,79.08,82.8,83.76,82.08,84,84.36,83.88,82.92,84.24,82.32,83.64,76.8,78.12,80.4,78.48,75.72,74.04,71.4,75.6,70.56,71.88,73.68,71.4,74.52,76.92,76.44,77.52,76.68,75.6,75.96,76.32,76.92,75.48,70.68,72,74.16,77.4,68.28,75.12,70.56,69.96,70.2,69.48,70.32,69.24,70.68,72.6,65.64,68.28,69.84,69.6,66.12
8/13/2011,KWh,64.92,71.28,63.48,71.04,66.36,65.52,68.28,70.44,66.72,68.04,64.2,69.84,67.44,68.76,70.2,70.92,61.68,67.32,64.92,67.32,69,64.44,62.52,72.48,63.36,62.04,67.68,63.48,66.36,70.92,71.76,73.08,78,75.12,78.84,71.76,73.68,69.84,73.56,73.2,70.08,72.36,73.44,71.88,74.4,67.8,67.32,67.56,68.76,66.12,69.36,69,69.12,71.28,65.52,69.36,68.64,70.32,72.36,70.68,70.68,66,69,68.64,67.08,68.76,66,67.44,64.32,66.96,63.84,65.28,66.6,64.56,62.52,64.68,62.4,62.64,60.6,60.84,64.08,60,63.96,63.48,62.28,63.48,58.56,62.64,60.24,61.92,61.56,61.08,61.68,61.2,60.36,62.88
8/14/2011,KWh,60.12,59.16,60.24,57.6,57.84,58.08,57.12,54.84,57,58.92,57.48,48,58.2,54.24,52.68,56.28,50.4,54.48,52.68,52.2,55.32,50.64,48.48,52.8,51.48,52.8,52.08,52.56,53.52,57.72,56.4,60.12,58.44,58.56,57.84,60.84,60,63.24,61.92,65.52,65.4,63.96,65.16,65.16,66.48,64.44,64.68,64.92,65.64,64.08,64.32,66.24,62.64,68.28,69.48,65.4,70.2,66.24,65.64,68.04,69.6,70.56,64.08,72,63.96,69.24,69.96,72.84,70.2,70.2,74.64,67.2,67.2,66.48,67.44,63.84,66.24,63.84,58.56,63,61.08,63.96,59.76,61.44,57.6,56.88,60,51.12,55.92,56.04,51.96,53.88,53.76,51.72,55.32,55.56
8/15/2011,KWh,50.28,54.96,49.92,55.44,50.52,51.72,53.04,50.16,51.6,55.68,54.12,52.56,53.16,50.16,55.32,54,53.76,49.8,54,49.8,51.12,55.44,54.24,55.8,63.6,63.24,65.04,62.28,61.68,65.04,69.96,75.48,73.8,86.28,87.72,82.08,86.28,89.52,88.08,97.8,94.2,94.08,95.4,97.2,98.88,101.76,100.32,102.36,98.04,100.32,105.84,100.2,101.88,102.36,101.52,94.92,93.36,100.56,93,90.84,90.36,90.72,86.16,86.76,83.88,81.24,82.2,79.68,75.84,73.56,68.88,70.8,74.28,76.92,79.68,79.32,77.16,77.28,76.92,77.76,77.64,76.68,75.36,74.16,70.32,72.12,66,69.6,69.84,71.76,71.52,69.48,69.24,70.2,64.2,66.96
8/16/2011,KWh,67.56,63.6,61.08,62.52,61.44,68.16,63.36,64.2,65.76,65.52,65.04,65.4,61.2,63.6,61.56,64.32,64.56,59.76,63.12,67.08,58.2,60.48,50.76,55.32,61.2,71.16,64.2,61.32,66.48,68.52,71.28,75.96,80.52,80.4,82.44,83.28,83.28,88.08,88.56,85.68,90.72,88.08,91.92,87.96,90.6,93.72,91.44,97.8,87.96,87.48,90,88.08,85.8,87.6,83.4,79.56,80.64,80.28,80.52,77.28,81.84,80.28,81.96,81.96,80.64,77.16,77.16,67.92,71.28,66.12,67.92,68.88,79.2,74.16,80.16,79.44,72.84,77.16,77.4,74.28,79.8,71.04,70.44,69.96,67.44,71.64,66,65.28,63.72,62.4,64.32,64.2,59.88,65.04,58.56,60
8/17/2011,KWh,62.88,57.36,62.4,64.8,55.2,59.4,62.16,58.2,64.68,64.08,60.6,56.88,63.84,61.92,65.04,61.8,59.52,66.72,62.04,60.36,64.56,60.72,54,58.2,62.64,62.16,60.24,64.2,59.28,65.76,69.48,67.2,77.64,77.16,77.28,80.04,77.76,78.96,78.84,77.28,81.84,81.12,77.16,78.72,76.32,78.72,81.72,83.04,76.32,83.16,81.48,80.4,87.6,78.72,77.88,77.88,74.4,72.72,79.8,77.16,73.92,78.24,76.92,79.08,75.24,70.2,72.84,66.96,67.68,69,64.2,64.68,71.4,72.48,75.84,76.68,72.36,70.44,77.52,77.64,76.56,74.28,72,71.28,70.68,70.32,73.68,74.64,67.8,68.88,68.28,68.52,69.72,70.92,72.24,64.68
8/18/2011,KWh,66.24,64.32,68.76,68.28,64.92,67.08,65.88,62.64,67.44,62.88,66.24,67.56,65.88,63.72,65.04,64.08,64.32,61.2,66.72,64.56,62.04,63.24,54.36,58.44,63,62.16,65.52,67.32,61.2,70.2,76.32,80.28,90.6,95.16,95.16,96.36,96.36,94.08,99.48,101.76,104.76,104.64,102.24,104.4,101.76,107.76,100.08,102.72,102.36,98.28,96.84,94.56,87.36,85.44,85.2,84,82.92,84.12,83.16,83.88,82.44,80.76,78.84,78.84,79.92,78.6,76.2,70.92,69.6,71.28,72.6,72.12,71.76,71.76,64.8,66.84,65.16,65.64,66.24,63.84,86.64,83.16,69.96,78.24,72.96,74.04,75.6,73.32,69,73.44,68.16,75.24,69.48,69.72,70.44,68.76
8/19/2011,KWh,69.12,70.32,70.56,73.68,74.76,71.76,68.76,71.64,71.88,73.56,71.28,69.72,70.8,66.72,68.64,69.48,64.08,66.6,66,65.76,68.52,66.6,60.24,70.68,70.68,72.12,77.88,72.48,79.56,85.44,87,99.72,94.32,100.08,105.12,101.04,103.92,101.64,107.16,107.88,107.04,102.96,103.32,107.16,106.44,107.52,105,101.04,94.8,103.92,105,102.36,100.92,97.68,96.72,81.72,82.08,78.6,97.08,97.08,85.44,79.2,75.96,79.2,77.88,72.96,79.32,82.8,76.32,79.8,77.16,71.88,78.96,77.4,74.52,77.4,75.72,72.24,74.04,71.04,69.48,69.72,69.72,67.56,69.48,68.16,65.76,73.2,65.52,67.08,68.4,65.04,66.72,65.76,69.12,73.8
8/20/2011,KWh,63.72,66.12,68.76,66.84,68.4,66,64.32,64.08,65.16,67.68,58.32,60.48,66.84,59.4,65.88,62.64,65.76,66.6,55.56,60.72,62.4,64.32,57.12,62.64,59.4,60.48,66,66.48,66.96,62.52,54.12,55.32,55.8,70.92,66.12,57.96,63,74.16,74.52,67.56,66.48,64.2,65.04,69.96,65.64,63.36,69.72,68.4,73.2,75.24,74.28,79.68,75.36,65.88,67.68,65.04,66.96,68.4,67.8,68.04,67.2,64.32,66.24,64.2,62.04,68.64,85.2,78.24,75.48,78.12,75.72,75,78.24,75.6,75.36,74.28,73.56,73.8,71.4,71.76,73.92,71.76,72.96,75.6,72.12,67.32,72.96,72.84,69.48,71.88,66.36,66,67.68,65.4,66.6,65.88
8/21/2011,KWh,65.64,65.88,66.24,66.72,65.76,65.04,66.12,64.68,66.24,63.72,66.84,63.96,63,64.8,67.8,62.64,67.8,67.08,65.88,67.68,63.84,66.36,66.48,65.28,62.4,64.8,62.64,64.2,64.92,63.12,67.44,63.24,63.96,66.36,65.76,66,67.92,67.68,72.48,74.52,73.44,76.56,80.88,79.68,77.28,84.6,83.76,85.44,90.12,83.16,84.6,78,68.52,72.72,68.76,69.6,69.48,68.64,69.72,69.48,69.72,69.96,70.32,70.68,70.92,71.4,70.56,71.16,70.56,72,94.56,93.96,89.04,78.12,74.76,74.4,73.8,76.56,76.08,73.68,75.48,70.32,75.48,74.64,74.04,73.2,74.52,72.24,73.92,73.68,71.28,72.84,65.76,74.16,69,69.24
8/22/2011,KWh,70.8,74.04,72.6,71.52,71.16,70.56,70.08,70.92,70.8,66.48,69.96,70.08,68.52,69.72,66.24,69.36,70.32,70.68,70.2,64.68,69,67.32,60.36,66.84,72.48,73.68,76.44,69.72,88.44,89.4,89.28,94.92,97.56,103.68,106.56,104.04,108.24,106.32,112.92,114.24,108.36,111.36,113.88,113.64,110.76,106.32,104.04,99.24,91.92,118.8,122.16,116.16,109.92,106.68,111.12,101.04,102,107.4,98.16,98.28,103.56,108.12,102.6,99.72,98.88,102,96.48,89.04,90.12,88.8,90.36,90.36,93.12,90.96,89.76,87.48,87.12,81.72,82.68,80.52,84,83.64,79.68,84.12,81.96,82.32,81.96,76.08,81.84,82.08,79.08,80.64,79.56,76.32,73.2,72
8/23/2011,KWh,76.8,71.76,69.96,73.68,71.4,69.84,69.12,72.12,70.92,72,68.88,71.88,70.56,71.28,69.36,71.64,69.6,70.8,69.24,71.52,68.64,69.12,70.68,74.28,79.92,89.16,86.16,87.84,85.92,88.2,96.96,100.2,103.92,106.68,107.88,110.4,108.6,109.2,117.24,115.92,117.24,118.92,117.72,116.28,115.08,117,111.48,113.16,115.08,117.72,117,118.68,115.32,114,113.28,110.04,106.8,110.64,109.8,104.76,111.24,109.32,111.48,110.28,110.28,107.64,105,98.52,102.84,95.64,98.76,104.04,98.76,97.68,99,98.4,97.92,90.84,87.72,85.68,87,87.36,86.16,84.48,77.64,76.56,81.24,77.4,77.4,70.8,76.8,72.84,74.16,74.04,71.28,73.32
8/24/2011,KWh,72.6,72,73.56,75.12,75.96,70.32,71.28,74.16,76.8,71.4,72.24,33.72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,51.96,106.32,108.96,110.88,113.4,114.48,112.32,112.68,117.24,118.44,117.6,116.04,118.92,119.04,123.12,125.28,121.08,125.64,128.28,128.04,127.68,129.12,126.72,124.32,122.16,118.8,118.44,113.4,117.6,119.52,116.76,116.76,117.12,116.64,114.6,111.72,107.76,105.24,108,103.8,103.32,95.64,95.28,97.32,101.64,101.52,96.12,91.44,90.36,89.16,95.76,86.88,85.08,91.68,74.88,74.16,77.4,78.72,76.56,77.64,76.56,79.44,77.76,76.2,75.24
8/25/2011,KWh,78.48,74.88,73.8,78.36,73.08,73.32,75.12,72.48,72.6,73.92,72.36,72.96,75.6,75.48,74.04,74.52,71.64,74.64,74.28,71.28,70.8,70.08,62.76,62.28,67.44,71.4,75.36,75.48,72.36,79.44,79.08,82.8,87.48,91.8,90,90.36,92.76,99.24,109.68,110.28,107.04,111.24,111.36,112.32,110.4,112.44,111.36,110.28,111.84,113.04,111.84,111.6,115.32,110.4,106.44,104.4,104.16,104.64,106.44,105.12,103.56,107.4,102,108.6,104.4,102.84,99.36,93.84,91.68,95.64,95.88,98.28,92.4,91.32,91.56,93.6,86.76,83.64,83.76,80.64,79.56,79.68,79.44,81.48,77.28,75.24,75.84,79.68,75.24,73.92,71.76,73.08,72.12,72.84,73.32,73.56
8/26/2011,KWh,72.12,71.88,71.64,74.76,72.96,73.8,72.12,73.08,71.16,72.48,72.96,69.84,71.16,70.08,66.84,69.48,70.2,67.56,68.28,70.56,66.48,66.24,60.24,58.56,67.08,74.04,69.72,72.24,76.08,76.2,81.48,87.6,93.36,105.96,104.4,98.76,103.32,102.6,105.84,105.24,110.64,110.04,108,108.24,110.64,108.12,106.2,110.16,107.28,105.96,110.28,108,112.32,104.76,100.2,99.24,103.44,103.56,101.16,98.64,94.56,91.2,85.44,81.12,84.6,82.68,81,78.36,89.28,86.64,84.72,87.12,85.2,88.08,87.48,86.4,82.2,81.6,76.8,76.2,76.44,77.4,74.52,74.16,74.04,73.44,73.2,74.16,74.76,70.2,73.44,73.56,71.16,73.32,73.2,72.48
8/27/2011,KWh,68.4,74.16,69.6,71.16,71.76,71.52,67.2,69.36,73.8,69.84,72.96,72.72,72.24,67.68,68.64,72,72.84,70.68,70.32,69.36,68.64,68.4,59.88,69.84,67.08,62.52,67.44,63.72,66.24,71.16,62.64,66.24,70.92,65.88,70.08,71.28,71.88,71.76,70.32,70.68,72,75.6,72.84,73.44,75.24,77.64,79.56,78.84,87.24,81.84,77.16,83.4,84,81.48,73.68,76.44,74.64,72.6,73.08,71.52,75.6,74.64,73.2,76.8,72,77.64,71.76,77.88,78.72,72.12,79.44,79.56,75.48,78,76.56,77.64,78.24,80.4,77.76,78.48,77.52,82.8,80.4,77.76,82.56,81.72,80.64,78.36,78.72,81.24,77.16,80.76,74.4,73.92,75.6,75.84
8/28/2011,KWh,74.04,73.56,76.08,74.04,73.08,73.32,73.8,72.6,76.08,72.96,72.72,73.8,73.56,72.96,76.56,72.48,71.88,75.84,71.88,72.24,74.16,72.48,72.12,77.52,73.2,74.88,70.44,78.48,73.68,77.88,76.2,77.52,74.04,74.16,71.4,70.68,71.4,73.8,71.04,72,72.84,72,72.12,72.36,72.12,75.12,72.72,73.2,79.44,74.88,75.6,74.04,75.12,72,76.2,76.56,75.72,76.2,80.64,75.72,79.08,77.4,76.92,75.12,74.4,76.08,72,71.4,79.92,77.64,71.76,68.52,73.8,70.68,70.2,71.28,74.28,73.08,71.52,71.04,76.68,71.4,72.6,75.96,72.6,73.32,73.08,71.52,72.12,71.64,70.44,71.52,71.28,68.76,72.84,70.68
8/29/2011,KWh,74.16,74.16,71.16,72.24,71.88,69.72,75.24,72.12,71.4,71.64,69.72,69.72,67.44,71.04,72.84,65.4,66.96,71.88,63.36,65.76,70.8,68.4,56.28,54.84,54,55.92,59.52,58.68,59.16,58.92,62.4,56.52,61.92,59.04,56.16,64.08,61.92,69,67.32,66.84,66.24,66.48,69.96,68.04,66.96,65.76,66.6,69.24,68.52,65.88,69.48,70.56,68.4,67.32,72.24,63.24,73.2,71.64,70.68,67.2,68.16,70.44,69.24,72,71.16,73.08,70.32,71.76,70.44,70.32,68.52,70.2,69.96,73.08,72.72,75.48,73.2,75.48,74.04,77.52,74.16,78.12,76.56,76.56,72.24,77.64,70.92,74.04,73.32,75.36,71.4,73.56,71.28,73.2,73.92,69.36
8/30/2011,KWh,73.8,69.48,75,70.2,68.04,72.96,73.68,73.08,68.88,74.4,72.24,73.56,73.2,72.36,72.36,73.2,75.36,78.84,73.32,73.8,75.96,73.2,77.88,82.08,89.4,92.4,88.92,87.48,89.16,90.6,94.2,99,104.04,110.88,112.08,109.56,112.08,116.88,118.92,112.8,115.08,122.4,121.92,121.44,121.32,128.76,126.24,121.8,129,129.36,129.6,128.88,126.72,118.08,117.96,112.32,112.56,108.6,108.72,104.52,105.24,108.96,110.16,109.92,108.12,107.52,104.64,101.4,99.48,98.4,99,100.92,93.24,91.8,99.72,99.12,95.64,97.68,93.84,87.48,90.84,93.6,93.48,88.2,84.72,85.08,84.48,85.92,87.6,85.08,85.68,84.24,82.2,83.88,83.04,81.36
